OBJECTID,SchoolCode,OrganizationId,High School,Label,ESDCode,ESDNum,ESDName,LEACode,LEAName,LowestGrade,HighestGrade,LowGrade_Int,HighGrade_Int,OrgCategoryList,AYPCode,AYPCodeDescription,GradeCategory,PhysicalAddress,MailingAddress,PrincipalName,Email,Phone,Latitude,Longitude,County,CongressionalDistrict,LegislativeDistrict
7365,5329,105651,Open Doors Youth Reengagement Sultan,,29801,189,Northwest Educational Service District 189,31311,Sultan School District,9,12,9,12," Public School, Re-Engagement School",R,Reengagement School,High School,"13715 310th Ave SE, Sultan, Washington, 98296","13715 310th Ave SE, Sultan, Washington, 98296",Sarita  Whitmire,sarita.whitmire@sultan.k12.wa.us,360.793.9810,47.87309,-121.813290001,Snohomish,1,39
7366,5384,105889,Selah Intermediate School,,39801,105,Educational Service District 105,39119,Selah School District,3,5,3,5," Public School, Regular School",P,Public School,Elementary School,"1401 West Fremont, Selah, Washington, 98942","1401 West Fremont, Selah, Washington, 98942",Ryan   Ranger,RyanRanger@selahschools.org,509.698.8306,46.6569322460001,-120.548335618,Yakima,4,15
7367,5270,105486,Deer Park Early Learning Center,,32801,101,Educational Service District 101,32414,Deer Park School District,PK,PK,-1,-1," Preschool, Public School",P,Public School,PK Only,"1406 E. ""D"" Street, Deer Park, Washington, 99006","1406 E. ""D"" Street, Deer Park, Washington, 99006",Suzanne  McKibbon,suzanne.mckibbon@dpsdmail.org,509.464.5526,47.9505290000001,-117.455447001,Spokane,5,7
7368,5366,105794,Bellingham Family Partnership Program,,29801,189,Northwest Educational Service District 189,37501,Bellingham School District,K,12,0,12," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,K-12,"1409 18th St, Bellingham, Washington, 98225-7201","1409 18th St, Bellingham, Washington, 98225-7201",Katherine  Baehr,kate.baehr@bellinghamschools.org,360.676.6424,48.71892,-122.49374,Whatcom,2,40
7369,3883,101679,Morgan Center School,,18801,114,Olympic Educational Service District 114,18100,Bremerton School District,10,12,10,12, Institution,I,Institution,High School,"1500 13th Street, Bremerton, Washington, 98337-1370","1500 13th Street, Bremerton, Washington, 98337-1370",John  Grant,John.Grant@bremertonschools.org,360.473.1008,47.57334,-122.638569998,Kitsap,6,26
7370,5043,104161,Central Valley Early Learning Center,,32801,101,Educational Service District 101,32356,Central Valley School District,PK,PK,-1,-1," Public School, Special Education School",S,Special Education School,PK Only,"15111 E Sprague Ave Suite C, Spokane Valley, Washington, 99206-6944","15111 E Sprague Ave Suite C, Spokane Valley, Washington, 99206-6944",Barb  Sattler,bsattler@cvsd.org,509.228.5810,47.6582541760001,-117.201201434,Spokane,5,4
7371,2612,101487,Fircrest Residential Habilitation,,17801,121,Puget Sound Educational Service District 121,17412,Shoreline School District,K,12,0,12, Institution,I,Institution,K-12,"15230 15th N.E., Shoreline, Washington, 98155-0000","15230 15th N.E., Shoreline, Washington, 98155-0000",Hillery  Clark,hillery.clark@shorelineschools.org,206.361.3165,47.7412070550001,-122.312457117,King,7,32
7372,5402,105907,Marysville NWESD 189 Youth Engagement,,29801,189,Northwest Educational Service District 189,31025,Marysville School District,10,12,10,12," Public School, Re-Engagement School",R,Reengagement School,High School,"1605  7th Street , Marysville, Washington, 98270","1605  7th Street , Marysville, Washington, 98270",Jodie  Desbiens,jdesbiens@nwesd.org,425.879.8810,48.05506,-122.1746,Snohomish,2,38
7373,3294,100711,Cowlitz County Youth Services Center,,OSPI,,Office of Superintendent of Public Instruction,6801,Educational Service District 112,6,12,6,12, Detention Center,J,Juvenile Detention Center,Other,"1725 1st Ave., Longview, Washington, 98632-3274","1725 1ST AVE, Longview, Washington, 98632-3274",Chris  Rugg,chris.rugg@kelsosd.org,360.501.1905,46.14054,-122.91944,Cowlitz,3,19
7374,4092,103205,Juvenile Detention Center,,39801,105,Educational Service District 105,39007,Yakima School District,5,12,5,12, Detention Center,J,Juvenile Detention Center,Other,"1728 JEROME AVE, YAKIMA, Washington, 98902-0000","1728 JEROME AVE, YAKIMA, Washington, 98902-0000",Lois  Menard,Menard.Lois@yakimaschools.org,509.573.5580,46.6088500000001,-120.53224,Yakima,4,14
7375,5352,105778,SHS Graduation Alliance,,39801,105,Educational Service District 105,39201,Sunnyside School District,9,12,9,12," Contract School, Public School, Re-Engagement School",R,Reengagement School,High School,"1801 E Edison Ave, Sunnyside, Washington, 98944","1801 E Edison Ave, Sunnyside, Washington, 98944",David  Martinez,david.martinez@sunnysideschools.org,509.837.2601,46.323758974,-119.996753945,Yakima,4,15
7376,5547,106178,Kelso Goal Oriented Learning Design,,6801,112,Educational Service District 112,8458,Kelso School District,9,12,9,12," Public School, Re-Engagement School",R,Reengagement School,High School,"1030 15th Ave Suite 300, Longview, Washington, 98632","1904 Allen St, Kelso, Washington, 98626",Rob L Birdsell,carlc@goodwillwa.org,360-501-1800,46.1435465220001,-122.891455353,Cowlitz,3,19
7377,3143,100483,Clallam Co Juvenile Detention,,OSPI,,Office of Superintendent of Public Instruction,18801,Olympic Educational Service District 114,7,12,7,12, Detention Center,J,Juvenile Detention Center,Other,"1912 W 18TH ST, PORT ANGELES, Washington, 98363-5121","1912 W 18TH ST, PORT ANGELES, Washington, 98363-5121",Awilda  Jesionowski,,(360) 565-2625,48.119081549,-123.483556093,Clallam,6,24
7378,1810,102433,Sno Co Jail,,29801,189,Northwest Educational Service District 189,31002,Everett School District,7,12,7,12," Institution, Public School",I,Institution,Other,"1918 Wall Street, Everett, Washington, 98201-3665","1918 Wall Street, Everett, Washington, 98201-3665",Kelly  Shepherd,kshepherd@everettsd.org,425.385.5100,47.9777500000001,-122.203309999,Snohomish,2,38
7379,5532,106163,Camas School District Open Doors,,6801,112,Educational Service District 112,6117,Camas School District,9,12,9,12," Public School, Re-Engagement School",R,Reengagement School,High School,"1919 NE Ione St, Camas, Washington, 98607","1919 NE Ione St, Camas, Washington, 98607",Amy  Holmes,amy.holmes@camas.wednet.edu,360-833-5600,45.5927300000001,-122.401149999,Clark,3,18
7380,5234,105298,ICCF Ed Program,,29801,189,Northwest Educational Service District 189,15204,Coupeville School District,9,12,9,12, Institution,I,Institution,High School,"501 N Main St, Coupeville, Washington, 98239","2 S Main St, Coupeville, Washington, 98239",Jim  Shank,jshank@coupeville.k12.wa.us,360.678.2404,48.211979355,-122.686188482,Island,2,10
7381,1883,102603,Youth Re-Engagement,,29801,189,Northwest Educational Service District 189,31103,Monroe School District,9,12,9,12," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,High School,"200 E Fremont, Monroe, Washington, 98272","200 E Fremont, Monroe, , 98272",Justin  Blasko,Blaskoj@monroe.wednet.edu,360.804.2550,47.8545300000001,-121.968770001,Snohomish,1,39
7382,3352,102762,Martin Hall Detention Ctr,,OSPI,,Office of Superintendent of Public Instruction,32801,Educational Service District 101,8,12,8,12, Detention Center,J,Juvenile Detention Center,High School,"201 S. Pine St., Medical Lake, Washington, 99022-0128","201 S. Pine St., Medical Lake, Washington, 99022-0128",Larry  Gardner,,(509) 447-2451,47.5719500000001,-117.69664,Spokane,5,6
7383,5259,105453,Touchstone,,34801,113,Capital Region ESD 113,34111,Olympia School District,6,12,6,12, Institution,I,Institution,Other,"2010 N Puget St, Olympia, Washington, 98506","2010 N Puget St, Olympia, Washington, 98506",Karen  Zarate,kzarate@osd.wednet.edu,360.596.7000,47.06226,-122.886659999,Thurston,10,22
7384,5514,106145,Grays Harbor Academy,,34801,113,Capital Region ESD 113,14005,Aberdeen School District,K,12,0,12," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,K-12,"300 N. Williams St., Aberdeen, Washington, 98520","300 N. Williams St., Aberdeen, Washington, 98520",Lisa  Griebel,lgriebel@asd5.org,360.538.2180,46.9784000000001,-123.81652,Grays Harbor,6,19
7385,5513,106144,Mary E. Theler Early Learning Center,,18801,114,Olympic Educational Service District 114,23403,North Mason School District,PK,PK,-1,-1," Preschool, Public School",P,Public School,PK Only,"22871 NE SR 3, Belfair, Washington, 98528","22871 NE SR 3, Belfair, Washington, 98528",Thom  Worlund,tworlund@northmasonschools.org,360-277-2112,47.43863,-122.83604,Mason,6,35
7386,5262,105465,NW Allprep,,39801,105,Educational Service District 105,39202,Toppenish School District,K,12,0,12," Affiliated With District, Contract School, Public School",Z,Contract School,K-12,"237 Chkalov Ste 108, Vancouver, Washington, 98684","237 Chkalov Ste 108, Vancouver, Washington, 98684",Tim  King,timking.nw@gmail.com,503.313.6836,45.62285,-122.5564,Clark,3,17
7387,5078,104270,Olympia Regional Learning Academy,,34801,113,Capital Region ESD 113,34111,Olympia School District,K,12,0,12," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,K-12,"2400 15th Ave SE, Olympia, Washington, 98501","2400 15th Ave SE, Olympia, Washington, 98501",Frank  Reed,freed@osd.wednet.edu,360.596.7730,47.036953,-122.867799001,Thurston,10,22
7388,5284,105528,Gateway,,17801,121,Puget Sound Educational Service District 121,17406,Tukwila School District,9,12,9,12," Alternative School, Contract School",A,Alternative School w/ > 50% From Within District,High School,"Highline Community College 2400 South 240th Street 2400 South 240th Street, Des Moines, Washington, 98198","Highline Community College 2400 South 240th Street 2400 South 240th Street, Des Moines, Washington, 98198",Kao  Saechao,ksaechao@highline.edu,206.878.3710,47.3881900000001,-122.30293,King,9,33
7389,4278,101946,Paschal Sherman,,4801,171,North Central Educational Service District 171,24019,Omak School District,PK,9,-1,9," Affiliated With District, Tribal School",T,Tribal School (Affiliated with District),Other,"25 A MISSION ROAD, OMAK, Washington, 98841-0000","25 A MISSION ROAD, OMAK, Washington, 98841-0000",Lori  Falcon,lfalcon@psischiefs.org,509.422.7591,48.3710985020001,-119.447373451,Okanogan,4,12
7390,5398,105903,ESD 112 Open Doors Reengagement,,OSPI,,Office of Superintendent of Public Instruction,6801,Educational Service District 112,9,12,9,12," Public School, Re-Engagement School",R,Reengagement School,High School,"2500 NE 65th Avenue, Vancouver, Washington, 98661","2500 NE 65th Avenue, Vancouver, Washington, 98661",Kevin  Johnson,kevin.johnson@esd112.org,360.750.7500,45.63908,-122.6058,Clark,3,49
7391,5467,106023,ESA 112 Special Ed Co-Op,,6801,112,Educational Service District 112,6701,ESA 112,PK,12,-1,12," Public School, Special Education School",S,Special Education School,PK-12,"2500 NE 65th Avenue, Vancouver, Washington, 98661","2500 NE 65th Avenue, Vancouver, Washington, 98661",Gavin  Hottman,gavin.hottman@esd112.org,360.952.3521,45.63908,-122.6058,Clark,3,49
7392,5546,106177,Choice Academy,,18801,114,Olympic Educational Service District 114,18400,North Kitsap School District,9,12,9,12," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,High School,"25800 Siyaya Ave NE, Kingston, Washington, 98346","25800 Siyaya Ave NE, Kingston, Washington, 98346",Penny Jean Therrien,ptherrien@nkschools.org,360.396.3570,47.79648,-122.51637,Kitsap,6,23
7393,2986,100729,Canyon View Group Home,,4801,171,North Central Educational Service District 171,9206,Eastmont School District,10,11,10,11, Institution,I,Institution,High School,"260 N. Georgia, East Wenatchee, Washington, 98802-4999","260 N. Georgia, East Wenatchee, Washington, 98802-4999",Lance  Noell,noelll@eastmont206.org,509.884.6665,47.4087900000001,-120.27768,Douglas,8,12
7394,5529,106160,Insight School of WA Open Doors Program,,18801,114,Olympic Educational Service District 114,5402,Quillayute Valley School District,9,12,9,12," Public School, Re-Engagement School",R,Reengagement School,High School,"2601 S 35th St Ste 100, Tacoma, Washington, 98409","2601 S 35th St Ste 100, Tacoma, Washington, 98409",Myron  Hammond,mhammond@k12.com,425.533.2700,47.22869,-122.471349999,Pierce,6,29
7395,5335,105663,Open Door Youth Reengagement Renton,,17801,121,Puget Sound Educational Service District 121,17403,Renton School District,11,12,11,12," Public School, Re-Engagement School",R,Reengagement School,High School,"2607 Jones Ave S, Renton, Washington, 98055","2607 Jones Ave S, Renton, Washington, 98055",Vickie  Damon,vickie.damon@rentonschools.us,425.204.2462,47.4564,-122.19744,King,9,11
7396,2601,102441,Snohomish Detention Center,,OSPI,,Office of Superintendent of Public Instruction,29801,Northwest Educational Service District 189,6,12,6,12, Detention Center,J,Juvenile Detention Center,Other,"2801 10th Street, Everett, Washington, 98201-1414","2801 10th Street, Everett, Washington, 98201-0000",Andrea  Downs,adowns@nwesd.org,360.299.4000,48.00471,-122.19333,Snohomish,2,38
7397,3925,102952,Thurs Co Juv Det/Tumwater West E,,34801,113,Capital Region ESD 113,34033,Tumwater School District,6,12,6,12, Detention Center,J,Juvenile Detention Center,Other,"2801 32nd Avenue SW, Tumwater, Washington, 98512-6178","2801 32nd Avenue SW, Tumwater, Washington, 98512-6178",Tammie  Jensen-Tabor,tammie.jensen-tabor@tumwater.k12.wa.us,360.709.7040,47.01707,-122.94264,Thurston,10,22
7398,5393,105899,Internet Pasco Academy of Learning,,11801,123,Educational Service District 123,11001,Pasco School District,K,8,0,8," Alternative School, Public School",A,Alternative School w/ > 50% From Within District,Other,"2803 N Road 88, Pasco, Washington, 99301","2803 N Road 88, Pasco, Washington, 99301",Deb  Thurston,dthurston@psd1.org,509-543-6765,46.2541200000001,-119.205829999,Franklin,4,9
7399,5525,106156,Open Doors,,29801,189,Northwest Educational Service District 189,29100,Burlington-Edison School District,10,12,10,12," Public School, Re-Engagement School",R,Reengagement School,High School,"2405 E. College Way, Mt. Vernon, Washington, 98273","301 N. Burlington Blvd, Burlington, Washington, 98233",Jeffrey  Baines,dpadilla@be.wednet.edu,360.757.3502,48.477865594,-122.335688838,Skagit,2,40
7400,5538,106169,Home Pride,,32801,101,Educational Service District 101,26059,Cusick School District,K,12,0,12," Affiliated With District, Public School",P,Public School,K-12,"305 Monumental Way, Cusick, Washington, 99119","305 Monumental Way, Cusick, Washington, 99119",Stephen  Bollinger,sbollinger@cusick.wednet.edu,509-445-1125,48.3369000000001,-117.298710001,Pend Oreille,5,7
7401,5539,106170,Kalispel Language Immersion School,,32801,101,Educational Service District 101,26059,Cusick School District,K,6,0,6," Affiliated With District, Public School",P,Public School,Elementary School,"305 Monumental Way, Cusick, Washington, 99119","305 Monumental Way, Cusick, Washington, 99119",Stephen  Bollinger,sbollinger@cusick.wednet.edu,509-445-1125,48.3369000000001,-117.298710001,Pend Oreille,5,7
7402,5334,105662,SELAH ACADEMY REENGAGEMENT PROGRAM,,39801,105,Educational Service District 105,39119,Selah School District,9,12,9,12," Public School, Re-Engagement School",R,Reengagement School,High School,"308 W Naches Ave, Selah, Washington, 98942","308 W Naches Ave, Selah, Washington, 98942",Joe  Coscarart,joecoscarart@selahschools.org,509.698.8453,46.6537756060001,-120.534419601,Yakima,4,15
7403,5231,105292,Selah HomeLink,,39801,105,Educational Service District 105,39119,Selah School District,K,8,0,8," Affiliated With District, Public School",P,Public School,Other,"308 W Naches Ave, Selah, Washington, 98942","308 W Naches Ave, Selah, Washington, 98942",Joe  Coscarart,JoeCoscarart@selahschools.org,509.698.8453,46.6537756060001,-120.534419601,Yakima,4,15
7404,3420,103068,Whatcom Co Detention Center,,OSPI,,Office of Superintendent of Public Instruction,29801,Northwest Educational Service District 189,8,12,8,12, Detention Center,J,Juvenile Detention Center,High School,"311 GRAND AVE 6TH FL, BELLINGHAM, Washington, 98225-4046","311 GRAND AVE 6TH FL, BELLINGHAM, Washington, 98225-4046",Andrea  Downs,adowns@nwesd.org,360.299.4000,48.75435,-122.48034,Whatcom,2,42
